Positive	The Rock is destined to be the st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .
Positive	The gorgeously elaborate continuation of `` The Lord of the Rings '' trilogy is so huge that a column of words can not adequately describe co-writer\/director Peter Jackson 's expanded vision of J.R.R. Tolkien 's Middle-earth .
Positive	Singer\/composer Bryan Adams contributes a slew of songs -- a few potential hits , a few more simply intrusive to the story -- but the whole package certainly captures the intended , er , spirit of the piece .
Positive	Yet the act is still charming here .
Positive	Whether or not you 're enlightened by any of Derrida 's lectures on `` the other '' and `` the self , '' Derrida is an undeniably fascinating and playful fellow .
Positive	Just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .
Positive	Part of the charm of Satin Rouge is that it avoids the obvious with humour and lightness .
Positive	a screenplay more ingeniously constructed than `` Memento ''
Positive	`` Extreme Ops '' exceeds expectations .
Positive	Good fun , good action , good acting , good dialogue , good pace , good cinematography .
Positive	Dramas like this make it human .
Positive	Still , this flick is fun , and host to some truly excellent sequences .
Positive	Australian actor\/director John Polson and award-winning English cinematographer Giles Nuttgens make a terrific effort at disguising the obvious with energy and innovation .
Positive	You walk out of The Good Girl with mixed emotions -- disapproval of Justine combined with a tinge of understanding for her actions .
Positive	Absorbing character study by André Turpin .
Positive	If you love reading and\/or poetry , then by all means check it out .
Positive	You 'll probably love it .
Positive	`` Frailty '' has been written so well , that even a simple `` Goddammit ! ''
Positive	Grenier is terrific , bringing an unforced , rapid-fire delivery to Toback 's Heidegger - and Nietzsche-referencing dialogue .
Positive	The actors are fantastic .
Positive	They are what makes it worth the trip to the theatre .
Positive	-LRB- Taymor -RRB- utilizes the idea of making Kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work .
Negative	This is n't a new idea .
Positive	It 's been done before but never so vividly or with so much passion .
Positive	-LRB- `` Take Care of My Cat '' -RRB- is an honestly nice little film that takes us on an examination of young adult life in urban South Korea through the hearts and minds of the five principals .
Positive	What `` Empire '' lacks in depth it makes up for with its heart .
Positive	Light , silly , photographed with colour and depth , and rather a good time .
Positive	But tongue-in-cheek preposterousness has always been part of For the most part Wilde 's droll whimsy helps `` Being Earnest '' overcome its weaknesses and Parker 's creative interference ...
Positive	Much of the movie 's charm lies in the utter cuteness of Stuart and Margolo .
Positive	Their computer-animated faces are very expressive .
Positive	... spiced with humor -LRB- ' I speak fluent flatula , ' advises Denlopp after a rather , er , bubbly exchange with an alien deckhand -RRB- and witty updatings -LRB- Silver 's parrot has been replaced with Morph , a cute alien creature who mimics everyone and everything around -RRB-
Positive	There 's an energy to Y Tu Mamá También .
Positive	Much of it comes from the brave , uninhibited performances by its lead actors .
Positive	`` Auto Focus '' works as an unusual biopic and document of male swingers in the Playboy era
Negative	... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 's ... The film 's ending has a `` What was it all for ? ''
Positive	feeling to it , but like the 's , the trip there is a great deal of fun .
Positive	`` Cremaster '' should come with the warning `` For serious film buffs only ! ''
Negative	Made me unintentionally famous -- as the queasy-stomached critic who staggered from the theater and blacked out in the lobby .
Positive	But believe it or not , it 's one of the most beautiful , evocative works I 've seen .
Positive	García Bernal and Talancón are an immensely appealing couple , and even though their story is predictable , you 'll want things to work out .
Positive	... a spoof comedy that carries its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh .
Positive	-LRB- City -RRB- reminds us how realistically nuanced a Robert De Niro performance can be when he is not more lucratively engaged in the shameless self-caricature of ` Analyze This ' -LRB- -RRB- and ` Analyze That , ' promised -LRB- or threatened -RRB- for later this year .
Positive	The wanton slipperiness of \* Corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art .
Positive	`` Frailty '' starts out like a typical Bible killer story , but it turns out to be significantly different -LRB- and better -RRB- than most films with this theme .
Positive	For those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their \*\*\* off for an hour-and-a-half .
Positive	It cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you .
Positive	A welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story .
Positive	A crisp psychological drama -LRB- and -RRB- a fascinating little thriller that would have been perfect for an old `` Twilight Zone '' episode .
Positive	It has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .
Positive	An uncluttered , resonant gem that relays its universal points without lectures or confrontations . '
Positive	-LRB- The Cockettes -RRB- provides a window into a subculture hell-bent on expressing itself in every way imaginable . '
Positive	A smart , steamy mix of road movie , coming-of-age story and political satire .
Negative	The modern-day royals have nothing on these guys when it comes to scandals .
Negative	It 's only in fairy tales that princesses that are married for political reason live happily ever after .
Positive	A terrific B movie -- in fact , the best in recent memory .
Positive	`` Birthday Girl '' is an actor 's movie first and foremost .
Positive	I walked away from this new version of E.T. just as I hoped I would -- with moist eyes .
Positive	For devotees of French cinema , Safe Conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .
Positive	What 's really so appealing about the characters is their resemblance to everyday children .
Negative	An absurdist spider web .
Positive	If you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film .
Positive	Mention `` Solaris '' five years from now and I 'm sure those who saw it will have an opinion to share .
Positive	Allen 's funniest and most likeable movie in years .
Positive	It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .
Positive	This comic gem is as delightful as it is derivative .
Positive	More timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by Iran to the Afghani refugees who streamed across its borders , desperate for work and food .
Positive	The leaping story line , shaped by director Peter Kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .
Positive	The production has been made with an enormous amount of affection , so we believe these characters love each other .
Positive	Certainly the performances are worthwhile .
Positive	Winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .
Positive	Watching these eccentrics is both inspiring and pure joy .
Positive	Steven Spielberg brings us another masterpiece
Positive	Finally , the French-produced `` Read My Lips '' is a movie that understands characters must come first .
Positive	Ms. Seigner and Mr. Serrault bring fresh , unforced naturalism to their characters .
Positive	Allen shows he can outgag any of those young whippersnappers making moving pictures today .
Positive	A good film with a solid pedigree both in front of and , more specifically , behind the camera .
Negative	By no means a slam-dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story .
Positive	I encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry !
Positive	A literary detective story is still a detective story and aficionados of the whodunit wo n't be disappointed .
Positive	High Crimes steals so freely from other movies and combines enough disparate types of films that it ca n't help but engage an audience .
Positive	If you 're a fan of the series you 'll love it and probably want to see it twice .
Positive	I will be .
Positive	It celebrates the group 's playful spark of nonconformity , glancing vividly back at what Hibiscus grandly called his ` angels of light . '
Positive	The story ... is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is .
Positive	It is also a testament to the integrity and vision of the band .
Positive	Laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , No Such Thing is a fascinating little tale .
Positive	Huppert 's show to steal and she makes a meal of it , channeling Kathy Baker 's creepy turn as the repressed mother on Boston Public just as much as Women 's Augustine .
Positive	Nair does n't treat the issues lightly .
Positive	She allows each character to confront their problems openly and honestly .
Positive	One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .
Positive	The work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them .
Positive	Strange occurrences build in the mind of the viewer and take on extreme urgency .
Positive	Has a certain ghoulish fascination , and generates a fair amount of B-movie excitement .
Positive	Familiar but utterly delightful .
Positive	A fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .
Positive	The film aims to be funny , uplifting and moving , sometimes all at once .
Positive	The extent to which it succeeds is impressive .
Positive	The film brilliantly shines on all the characters , as the direction is intelligently accomplished .
Positive	While not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the National Lampoon film franchise , too long reduced to direct-to-video irrelevancy .
Positive	As broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , Frank Novak , that keeps the film grounded in an undeniable social realism .
Positive	In addition to Hoffman 's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday .
Positive	Jeffrey Tambor 's performance as the intelligent jazz-playing exterminator is Oscar-worthy .
Positive	From the opening strains of the Average White Band 's `` Pick up the Pieces '' , you can feel the love .
Positive	Stevens ' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .
Positive	that it 'll probably be the best and most mature comedy of the summer season speaks more of the season than the picture
Positive	Meyjes ' provocative film might be called an example of the haphazardness of evil .
Positive	The movie is pretty funny now and then without in any way demeaning its subjects .
Positive	imagine a scenario where Bergman approaches Swedish fatalism using Gary Larson 's Far Side humor
Positive	Too damn weird to pass up , and for the blacklight crowd , way cheaper -LRB- and better -RRB- than Pink Floyd tickets .
Positive	It is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .
Negative	It 's not a great monster movie .
Positive	Others , more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes , will find Morrison 's iconoclastic uses of technology to be liberating .
Positive	Miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet .
Positive	Time Out is existential drama without any of the pretension associated with the term .
Positive	It 's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth .
Positive	Writer\/director Alexander Payne -LRB- Election -RRB- and his co-writer Jim Taylor brilliantly employ their quirky and fearless ability to look American angst in the eye and end up laughing .
Positive	It 's tough to watch , but it 's a fantastic movie .
Positive	The best animated feature to hit theaters since Beauty and the Beast years ago .
Positive	What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera 's attention to detail .
Positive	Pacino is the best he 's been in years and Keener is marvelous .
Positive	A solid , spooky entertainment worthy of the price of a ticket .
Positive	By turns fanciful , grisly and engagingly quixotic .
Positive	... very funny , very enjoyable ...
Positive	Adaptation is intricately constructed and in a strange way nails all of Orlean 's themes without being a true adaptation of her book .
Positive	So purely enjoyable that you might not even notice it 's a fairly straightforward remake of Hollywood comedies such as Father of the Bride .
Positive	Moonlight Mile gives itself the freedom to feel contradictory things .
Positive	It is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .
Positive	The real triumphs in Igby come from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron .
Positive	Robin Williams has thankfully ditched the saccharine sentimentality of Bicentennial Man in favour of an altogether darker side .
Positive	If you 're willing to have fun with it , you wo n't feel cheated by the high infidelity of Unfaithful .
Positive	Australia : Land Beyond Time is an enjoyable Big Movie primarily because Australia is a weirdly beautiful place .
Positive	Hoffman 's performance is authentic to the core of his being .
Positive	Told just proficiently enough to trounce its overly comfortable trappings .
Positive	An enthralling aesthetic experience , one that 's steeped in mystery and a ravishing , baroque beauty .
Positive	The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths .
Positive	A captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .
Positive	What could have been a daytime soap opera is actually a compelling look at a young woman 's tragic odyssey .
Positive	Duvall is strong as always .
Positive	A no-holds-barred cinematic treat .
Positive	You 'd have to be a most hard-hearted person not to be moved by this drama .
Positive	Allen 's underestimated charm delivers more goodies than lumps of coal .
Positive	Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs , Red Dragon rates as an exceptional thriller .
Positive	Maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor .
Positive	It makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .
Negative	Too often , Son of the Bride becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if . ''
Positive	The picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .
Positive	A terrific insider look at the star-making machinery of tinseltown .
Positive	It 's a diverting enough hour-and-a-half for the family audience .
Negative	A party-hearty teen flick that scalds like acid .
Positive	As giddy and whimsical and relevant today as it was years ago .
Positive	The film offers an intriguing what-if premise .
Positive	The Pianist is the film Roman Polanski may have been born to make .
Positive	This version does justice both to Stevenson and to the sci-fi genre .
Positive	Poignant and delicately complex .
Positive	Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .
Positive	Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but it 's still damn funny stuff .
Positive	In The Pianist , Polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way .
Positive	Despite the film 's shortcomings , the stories are quietly moving .
Positive	If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .
Positive	This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .
Positive	It 's the filmmakers ' post-camp comprehension of what made old-time B movies good-bad that makes Eight Legged Freaks a perfectly entertaining summer diversion .
Positive	The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .
Positive	It has its faults , but it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression .
Positive	The Saigon of is an uneasy mix of sensual delights and simmering violence , and The Quiet American brings us right into the center of that world .
Positive	Despite its shortcomings , Girls Ca n't Swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the French coming-of-age genre .
Positive	With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .
Positive	The humor and humanity of Monsoon Wedding are in perfect balance .
Negative	Lookin ' for sin , American-style ?
Positive	A compelling motion picture that illustrates an American tragedy .
Positive	As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .
Positive	It 's a day at the beach -- with air conditioning and popcorn .
Negative	Frida is n't that much different from many a Hollywood romance .
Positive	What sets it apart is the vision that Taymor , the avant garde director of Broadway 's The Lion King and the film Titus , brings .
Positive	Stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .
Positive	Extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .
Positive	The film exudes the urbane sweetness that Woody Allen seems to have bitterly forsaken .
Positive	K- : The Widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining .
Positive	It 's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart .
Positive	Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement .
Positive	It 's a rare window on an artistic collaboration .
Negative	... begins with promise , but runs aground after being snared in its own tangled plot .
Positive	Perhaps the best sports movie I 've ever seen .
Positive	Cho 's timing is priceless .
Positive	A sensitive , moving , brilliantly constructed work .
Positive	An edgy thriller that delivers a surprising punch .
Positive	A reasonably entertaining sequel to 's surprise family hit that may strain adult credibility .
Positive	-LRB- Reno -RRB- delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .
Positive	there is truth here
Positive	a confident , richly acted , emotionally devastating piece of work and 's first great film
Positive	A touching , small-scale story of family responsibility and care in the community .
Positive	Arteta directs one of the best ensemble casts of the year
Positive	The casting of von Sydow ... is itself Intacto 's luckiest stroke .
Positive	No , it 's not as single-minded as John Carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels .
Positive	A gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable .
Positive	Stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be .
Positive	... the first \/ of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor ...
Positive	This movie got me grinning .
Positive	There 's a part of us that can not help be entertained by the sight of someone getting away with something .
Positive	An old-fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .
Positive	What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?
Positive	The pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies .
Positive	Not everyone will welcome or accept The Trials of Henry Kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one .
Positive	There are no special effects , and no Hollywood endings .
Positive	Like the original , this version is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit .
Negative	Despite its Hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of `` Lilo '' could have been pulled from a tear-stained vintage Shirley Temple script .
Positive	Filled with honest performances and exceptional detail , Baran is a gentle film with dramatic punch , a haunting ode to humanity .
Positive	In its dry and forceful way , it delivers the same message as Jiri Menzel 's Closely Watched Trains and Danis Tanovic 's No Man 's Land .
Positive	... a triumph of emotionally and narratively complex filmmaking .
Positive	Simply put , `` Far From Heaven '' is a masterpiece .
Positive	An intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .
Negative	Although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything .
Positive	A very funny romantic comedy about two skittish New York middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles .
Positive	Top-notch action powers this romantic drama .
Positive	Beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart .
Positive	It really is a shame that more wo n't get an opportunity to embrace small , sweet ` Evelyn . '
Positive	I stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights .
Positive	Probably the best case for Christianity since Chesterton and Lewis .
Positive	A gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative Hollywood practices .
Positive	Would be an unendurable viewing experience for this ultra-provincial New Yorker if -year-old Reese Witherspoon were not on hand to inject her pure fantasy character , Melanie Carmichael , with a massive infusion of old-fashioned Hollywood magic .
Positive	Visually fascinating ... an often intense character study about fathers and sons , loyalty and duty .
Positive	A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .
Positive	Schütte 's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues Brecht faced as his life drew to a close .
Positive	A slick , engrossing melodrama .
Positive	SMNE 's satire is not subtle , but it is effective .
Positive	It 's a quirky , off-beat project .
Negative	While some will object to the idea of a Vietnam picture with such a rah-rah , patriotic tone , Soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .
Positive	Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the st Century .
Positive	The solid filmmaking and convincing characters makes this a high water mark for this genre .
Positive	Films about loss , grief and recovery are pretty valuable these days .
Positive	Seen in that light , Moonlight Mile should strike a nerve in many .
Positive	It 's endlessly inventive , consistently intelligent and sickeningly savage .
Positive	It is definitely worth seeing .
Positive	An impeccable study in perversity .
Positive	Far From Heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama .
Positive	A movie that both thrills the eye and , in its over-the-top way , touches the heart .
Positive	Stuffed to the brim with ideas , American instigator Michael Moore 's film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition .
Positive	Affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .
Positive	The large-frame IMAX camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers .
Positive	A story about intelligent high school students that deals with first love sweetly but also seriously .
Positive	It is also beautifully acted .
Positive	It 's a technically superb film , shining with all the usual Spielberg flair , expertly utilizing the talents of his top-notch creative team .
Positive	Wilco fans will have a great time , and the movie should win the band a few new converts , too .
